Number,City,Gender,Age,Income,Illness
145781,7,0,55,109942.0,0
145782,7,0,60,77858.0,0
145783,7,0,28,95432.0,0
145784,7,1,30,90969.0,0
145785,7,0,33,105861.0,0
145786,7,1,63,96452.0,1
145787,7,0,54,99626.0,0
145788,7,0,43,111451.0,0
145789,7,0,27,110679.0,0
145790,7,1,38,89674.0,0
145791,7,0,59,95491.0,0
145792,7,1,51,75193.0,0
145793,7,0,58,92925.0,0
145794,7,1,32,93267.0,0
145795,7,0,55,104653.0,0
145796,7,1,42,81530.0,0
145797,7,1,49,85722.0,0
145798,7,1,27,81900.0,1
145799,7,0,30,94244.0,0
145800,7,0,50,90087.0,0
145801,7,0,58,108690.0,0
145802,7,0,58,91742.0,0
145803,7,0,49,100975.0,0
145804,7,1,32,82260.0,1
145805,7,1,61,81662.0,0
145806,7,1,26,93518.0,0
145807,7,0,31,100056.0,0
145808,7,0,35,98508.0,0
145809,7,0,39,104680.0,0
145810,7,0,32,83052.0,0
145811,7,0,49,101617.0,1
145812,7,1,26,87249.0,0
145813,7,1,45,93079.0,0
145814,7,0,41,84115.0,0
145815,7,1,52,66999.0,0
145816,7,0,29,76626.0,0
145817,7,0,47,84751.0,0
145818,7,1,45,90577.0,0
145819,7,0,25,89849.0,1
145820,7,1,31,92485.0,0
145821,7,0,36,90860.0,0
145822,7,1,36,98923.0,1
145823,7,0,64,102833.0,1
145824,7,0,29,98115.0,0
145825,7,0,63,81860.0,0
145826,7,0,34,106652.0,1
145827,7,0,42,98141.0,0
145828,7,1,38,90887.0,0
145829,7,0,32,87616.0,0
145830,7,1,38,92716.0,0
145831,7,0,65,91633.0,0
145832,7,1,40,73046.0,0
145833,7,1,54,81979.0,0
145834,7,1,29,80858.0,0
145835,7,0,52,120564.0,0
145836,7,0,44,81721.0,0
145837,7,1,40,78900.0,0
145838,7,1,37,59497.0,0
145839,7,0,53,77935.0,0
145840,7,1,52,80701.0,0
145841,7,0,43,88322.0,0
145842,7,1,26,74407.0,0
145843,7,1,55,98470.0,0
145844,7,0,60,84231.0,0
145845,7,1,37,87853.0,0
145846,7,0,43,101554.0,0
145847,7,0,60,86107.0,0
145848,7,0,59,88175.0,0
145849,7,1,57,96995.0,0
145850,7,1,33,79010.0,0
145851,7,1,61,101422.0,0
145852,7,1,29,93359.0,0
145853,7,0,50,105506.0,0
145854,7,0,30,99672.0,0
145855,7,0,40,94047.0,0
145856,7,0,55,114058.0,0
145857,7,0,63,86133.0,0
145858,7,0,60,89968.0,0
145859,7,0,31,102328.0,0
145860,7,0,65,95199.0,0
145861,7,0,29,85839.0,0
145862,7,1,55,92299.0,0
145863,7,0,54,96676.0,1
145864,7,1,60,84371.0,0
145865,7,0,49,96266.0,0
145866,7,0,28,93068.0,0
145867,7,1,45,86157.0,0
145868,7,1,62,65314.0,0
145869,7,0,59,92053.0,0
145870,7,0,36,76211.0,0
145871,7,0,41,101510.0,0
145872,7,0,36,91590.0,0
145873,7,1,52,96497.0,0
145874,7,0,59,103559.0,0
145875,7,1,32,75005.0,0
145876,7,1,26,93900.0,0
145877,7,0,63,94472.0,0
145878,7,1,50,99824.0,0
145879,7,0,53,94823.0,0
145880,7,0,63,110676.0,0
145881,7,1,41,66679.0,0
145882,7,0,27,96667.0,0
145883,7,0,49,84104.0,0
145884,7,0,38,96260.0,0
145885,7,1,36,88701.0,0
145886,7,0,36,86625.0,0
145887,7,1,39,66340.0,0
145888,7,0,29,82940.0,0
145889,7,0,27,100677.0,0
145890,7,0,36,77564.0,0
145891,7,1,52,83793.0,1
145892,7,1,47,78018.0,0
145893,7,1,41,100338.0,0
145894,7,0,40,77942.0,0
145895,7,0,50,102554.0,0
145896,7,1,58,82276.0,0
145897,7,1,51,102296.0,0
145898,7,0,59,90780.0,0
145899,7,0,63,81217.0,0
145900,7,1,39,102679.0,0
145901,7,1,55,98668.0,0
145902,7,1,41,93860.0,1
145903,7,1,36,81482.0,0
145904,7,0,47,92462.0,0
145905,7,0,51,78892.0,0
145906,7,0,29,95047.0,0
145907,7,0,62,96602.0,0
145908,7,0,58,107509.0,0
145909,7,1,61,85429.0,0
145910,7,1,53,87192.0,0
145911,7,1,27,89099.0,0
145912,7,1,32,83149.0,0
145913,7,0,58,96806.0,0
145914,7,0,50,100055.0,1
145915,7,0,44,94720.0,0
145916,7,0,42,101696.0,0
145917,7,0,52,89461.0,0
145918,7,0,46,98051.0,0
145919,7,0,47,88181.0,0
145920,7,0,36,83642.0,0
145921,7,1,55,104660.0,1
145922,7,1,46,82096.0,0
145923,7,1,28,95720.0,0
145924,7,1,31,92496.0,0
145925,7,1,27,75848.0,0
145926,7,0,53,87350.0,0
145927,7,0,52,110594.0,0
145928,7,0,34,98782.0,1
145929,7,0,55,80676.0,0
145930,7,0,31,80874.0,0
145931,7,0,38,94832.0,0
145932,7,0,57,81639.0,0
145933,7,1,59,86054.0,0
145934,7,0,30,108641.0,0
145935,7,0,59,99535.0,0
145936,7,0,63,110154.0,0
145937,7,0,55,82324.0,0
145938,7,0,38,78324.0,0
145939,7,1,49,72966.0,0
145940,7,0,33,88680.0,0
145941,7,0,50,106804.0,1
145942,7,1,40,77991.0,0
145943,7,0,53,71967.0,0
145944,7,0,53,98518.0,0
145945,7,1,25,86529.0,0
145946,7,0,44,95290.0,0
145947,7,0,26,117992.0,0
145948,7,0,56,96117.0,0
145949,7,1,29,92036.0,0
145950,7,1,33,83501.0,0
145951,7,0,40,95897.0,0
145952,7,1,34,94550.0,0
145953,7,0,44,100479.0,0
145954,7,0,35,99086.0,0
145955,7,1,58,95842.0,0
145956,7,1,60,71279.0,0
145957,7,0,51,91438.0,0
145958,7,0,55,121124.0,0
145959,7,1,42,90130.0,0
145960,7,0,33,99727.0,0
145961,7,0,41,81324.0,0
145962,7,0,61,104011.0,0
145963,7,0,57,84875.0,0
145964,7,1,38,81628.0,0
145965,7,1,61,85892.0,0
145966,7,0,36,88747.0,0
145967,7,1,30,94547.0,0
145968,7,1,30,97264.0,0
145969,7,1,33,83545.0,1
145970,7,0,54,103189.0,0
145971,7,0,53,98223.0,0
145972,7,0,64,89440.0,0
145973,7,1,34,85611.0,0
145974,7,0,31,95965.0,0
145975,7,1,52,75429.0,0
145976,7,1,63,96007.0,0
145977,7,0,31,98129.0,0
145978,7,1,34,94899.0,0
145979,7,0,59,90437.0,0
145980,7,0,26,97383.0,0
145981,7,0,49,114632.0,0
145982,7,0,55,99376.0,0
145983,7,0,51,91350.0,0
145984,7,1,51,88964.0,0
145985,7,0,52,74913.0,0
145986,7,0,61,105114.0,0
145987,7,0,34,102443.0,1
145988,7,0,27,100294.0,0
145989,7,1,41,72414.0,0
145990,7,1,27,93655.0,0
145991,7,0,43,85853.0,0
145992,7,0,37,100120.0,0
145993,7,0,63,96862.0,0
145994,7,1,32,87106.0,0
145995,7,0,53,92159.0,0
145996,7,1,31,89388.0,0
145997,7,1,50,68743.0,0
145998,7,0,28,93644.0,0
145999,7,0,49,114295.0,0
146000,7,1,62,95233.0,0
146001,7,1,59,67856.0,0
146002,7,1,27,73532.0,1
146003,7,0,62,107554.0,0
146004,7,0,53,94696.0,0
146005,7,0,31,106297.0,0
146006,7,1,40,77252.0,0
146007,7,0,49,100008.0,0
146008,7,1,42,91767.0,0
146009,7,1,42,85870.0,0
146010,7,0,40,100559.0,0
146011,7,0,26,99496.0,0
146012,7,1,38,75306.0,0
146013,7,0,59,92931.0,0
146014,7,0,42,102230.0,0
146015,7,1,33,88531.0,0
146016,7,0,51,87882.0,0
146017,7,0,51,96276.0,0
146018,7,1,36,98031.0,0
146019,7,0,53,96989.0,0
146020,7,0,56,92969.0,0
146021,7,0,60,58776.0,0
146022,7,0,60,99607.0,0
146023,7,0,62,100939.0,0
146024,7,1,46,81529.0,1
146025,7,0,50,93167.0,0
146026,7,1,25,84530.0,0
146027,7,1,51,86685.0,1
146028,7,1,33,85744.0,0
146029,7,0,30,99134.0,0
146030,7,1,61,72538.0,0
146031,7,0,38,96404.0,0
146032,7,1,37,72175.0,0
146033,7,1,40,70739.0,0
146034,7,0,34,98341.0,0
146035,7,0,42,107740.0,0
146036,7,0,37,88661.0,0
146037,7,1,56,88773.0,0
146038,7,0,35,90385.0,0
146039,7,0,56,79593.0,1
146040,7,1,30,96719.0,0
146041,7,1,57,66231.0,0
146042,7,0,34,83099.0,0
146043,7,0,39,90342.0,0
146044,7,1,48,96917.0,0
146045,7,1,52,91672.0,0
146046,7,1,33,65076.0,0
146047,7,1,29,96064.0,0
146048,7,0,64,100781.0,0
146049,7,1,62,109126.0,0
146050,7,0,59,99760.0,0
146051,7,1,53,98110.0,0
146052,7,0,30,94942.0,0
146053,7,0,54,93715.0,0
146054,7,1,38,85141.0,0
146055,7,1,35,86318.0,0
146056,7,1,48,80247.0,0
146057,7,1,37,78081.0,0
146058,7,1,54,91287.0,0
146059,7,0,48,95544.0,0
146060,7,1,52,76039.0,0
146061,7,1,44,94084.0,0
146062,7,1,60,69293.0,0
146063,7,0,62,86705.0,0
146064,7,0,30,105623.0,0
146065,7,0,30,93376.0,0
146066,7,1,42,85861.0,0
146067,7,0,56,112552.0,0
146068,7,1,40,72508.0,0
146069,7,0,63,95071.0,1
146070,7,0,59,86152.0,0
146071,7,0,27,80826.0,0
146072,7,0,36,87785.0,0
146073,7,1,45,78124.0,0
146074,7,1,51,83726.0,0
146075,7,0,64,87779.0,0
146076,7,0,32,106645.0,0
146077,7,1,40,85467.0,0
146078,7,0,52,82568.0,0
146079,7,0,28,97195.0,0
146080,7,0,46,101669.0,0
146081,7,0,44,102400.0,0
146082,7,1,55,113209.0,0
146083,7,1,59,82089.0,0
146084,7,0,26,102929.0,0
146085,7,1,26,92429.0,0
146086,7,0,43,83722.0,0
146087,7,1,50,85148.0,0
146088,7,0,57,108538.0,0
146089,7,1,55,96608.0,0
146090,7,1,26,87369.0,0
146091,7,0,30,80927.0,0
146092,7,0,35,84217.0,0
146093,7,1,48,88128.0,0
146094,7,1,44,88875.0,0
146095,7,0,33,88014.0,0
146096,7,1,62,92545.0,0
146097,7,0,44,96192.0,0
146098,7,0,45,88603.0,0
146099,7,0,50,109182.0,0
146100,7,0,27,106365.0,0
146101,7,0,54,83609.0,0
146102,7,1,58,79333.0,0
146103,7,0,47,84825.0,0
146104,7,1,54,70678.0,0
146105,7,0,31,98016.0,0
146106,7,1,41,64549.0,0
146107,7,1,27,101022.0,0
146108,7,1,60,74402.0,0
146109,7,1,41,77328.0,0
146110,7,1,49,80149.0,0
146111,7,1,31,92216.0,0
146112,7,0,37,96134.0,0
146113,7,1,62,80991.0,0
146114,7,0,33,91158.0,0
146115,7,1,40,78171.0,0
146116,7,0,38,91579.0,0
146117,7,0,41,98874.0,0
146118,7,1,55,85913.0,0
146119,7,0,30,91695.0,0
146120,7,0,39,85695.0,0
146121,7,0,40,79072.0,0
146122,7,0,53,111715.0,0
146123,7,0,38,113411.0,0
146124,7,0,47,87893.0,1
146125,7,0,31,92906.0,0
146126,7,1,61,82099.0,0
146127,7,0,44,96682.0,0
146128,7,1,48,89553.0,0
146129,7,0,46,110214.0,0
146130,7,0,63,104377.0,0
146131,7,1,62,74067.0,0
146132,7,0,49,100861.0,0
146133,7,0,50,90101.0,0
146134,7,0,31,82413.0,0
146135,7,0,30,112062.0,0
146136,7,1,64,92621.0,0
146137,7,0,37,101511.0,0
146138,7,0,27,97107.0,0
146139,7,1,50,88363.0,0
146140,7,0,53,88550.0,0
146141,7,0,31,88991.0,0
146142,7,0,65,86805.0,0
146143,7,1,39,83513.0,0
146144,7,1,54,64267.0,0
146145,7,0,50,106844.0,0
146146,7,0,26,76492.0,0
146147,7,0,46,98961.0,0
146148,7,0,25,109960.0,0
146149,7,1,37,85289.0,0
146150,7,1,55,80002.0,0
146151,7,0,38,84766.0,0
146152,7,0,33,112082.0,0
146153,7,1,39,94091.0,0
146154,7,0,64,90605.0,0
146155,7,0,45,95181.0,0
146156,7,0,47,84346.0,0
146157,7,0,47,98521.0,1
146158,7,0,26,105463.0,0
146159,7,1,29,67590.0,0
146160,7,1,62,91146.0,0
146161,7,1,62,91828.0,0
146162,7,0,36,103547.0,0
146163,7,0,31,99141.0,0
146164,7,0,62,80585.0,0
146165,7,0,54,102242.0,0
146166,7,0,35,83950.0,0
146167,7,0,34,73063.0,0
146168,7,1,64,87055.0,0
146169,7,1,28,78724.0,0
146170,7,0,31,85302.0,0
146171,7,0,43,82556.0,0
146172,7,1,57,105723.0,0
146173,7,0,41,104020.0,0
146174,7,0,52,106418.0,0
146175,7,0,46,106919.0,0
146176,7,0,54,103251.0,0
146177,7,0,26,76374.0,0
146178,7,1,35,89052.0,0
146179,7,0,42,102128.0,1
146180,7,1,62,100419.0,0
146181,7,0,34,107179.0,0
146182,7,0,54,85896.0,0
146183,7,0,25,124211.0,0
146184,7,0,47,103081.0,1
146185,7,1,60,79373.0,0
146186,7,0,46,84960.0,0
146187,7,0,31,93220.0,0
146188,7,1,49,92508.0,0
146189,7,1,52,83406.0,0
146190,7,0,55,97309.0,0
146191,7,0,58,102073.0,0
146192,7,0,47,80911.0,0
146193,7,0,42,104269.0,0
146194,7,1,29,75297.0,0
146195,7,0,65,101832.0,0
146196,7,1,50,91467.0,0
146197,7,0,31,92419.0,0
146198,7,0,65,83759.0,0
146199,7,1,40,80052.0,0
146200,7,0,39,106895.0,0
146201,7,0,36,78049.0,0
146202,7,0,58,75241.0,0
146203,7,0,49,93582.0,0
146204,7,0,40,92386.0,0
146205,7,0,40,102741.0,0
146206,7,1,27,79724.0,0
146207,7,0,34,93442.0,0
146208,7,1,57,86022.0,0
146209,7,0,29,89616.0,0
146210,7,1,41,91045.0,0
146211,7,1,44,80656.0,0
146212,7,1,50,97487.0,0
146213,7,0,47,103618.0,0
146214,7,1,39,76056.0,0
146215,7,1,56,87116.0,0
146216,7,1,60,70088.0,0
146217,7,0,32,97815.0,1
146218,7,1,50,89896.0,0
146219,7,1,43,62116.0,0
146220,7,0,48,91721.0,0
146221,7,1,49,87160.0,0
146222,7,0,45,103847.0,0
146223,7,1,49,94046.0,0
146224,7,1,25,78623.0,0
146225,7,1,42,94542.0,0
146226,7,1,41,106580.0,0
146227,7,0,62,97338.0,0
146228,7,1,62,76399.0,0
146229,7,0,63,94863.0,0
146230,7,1,39,68359.0,1
146231,7,0,29,95988.0,0
146232,7,1,65,99550.0,0
146233,7,0,54,89126.0,1
146234,7,0,25,102507.0,0
146235,7,1,45,83002.0,0
146236,7,1,64,83852.0,0
146237,7,0,32,93982.0,1
146238,7,0,59,103614.0,1
146239,7,0,38,89690.0,0
146240,7,1,30,87825.0,0
146241,7,1,37,64865.0,0
146242,7,1,63,65017.0,0
146243,7,0,31,97380.0,0
146244,7,0,49,100445.0,0
146245,7,1,41,76815.0,0
146246,7,1,48,89052.0,0
146247,7,1,64,75522.0,0
146248,7,1,29,72937.0,0
146249,7,1,28,93826.0,0
146250,7,1,45,97509.0,0
146251,7,0,53,97991.0,0
146252,7,0,61,81429.0,0
146253,7,0,51,93255.0,0
146254,7,0,45,97965.0,0
146255,7,0,26,112069.0,0
146256,7,0,58,89717.0,0
146257,7,0,31,94806.0,0
146258,7,1,34,90595.0,0
146259,7,0,61,99145.0,0
146260,7,1,26,87034.0,0
146261,7,0,42,106512.0,0
146262,7,0,59,84799.0,0
146263,7,1,64,89700.0,0
146264,7,1,29,101058.0,0
146265,7,0,58,102905.0,0
146266,7,0,35,84793.0,0
146267,7,0,39,97937.0,1
146268,7,1,36,101922.0,0
146269,7,0,65,93861.0,0
146270,7,0,53,87743.0,0
146271,7,0,36,99968.0,0
146272,7,0,49,89882.0,0
146273,7,0,36,91878.0,0
146274,7,0,43,109749.0,0
146275,7,0,48,97665.0,0
146276,7,1,39,62287.0,0
146277,7,0,26,81102.0,0
146278,7,0,47,89178.0,0
146279,7,1,61,95317.0,0
146280,7,0,33,108721.0,0
146281,7,0,57,91550.0,0
146282,7,0,26,94466.0,0
146283,7,0,41,89293.0,0
146284,7,0,39,102599.0,0
146285,7,1,48,99686.0,0
146286,7,0,33,110686.0,0
146287,7,0,33,75533.0,0
146288,7,0,51,88735.0,0
146289,7,0,28,102030.0,0
146290,7,1,53,74866.0,0
146291,7,0,38,108752.0,0
146292,7,0,31,104633.0,0
146293,7,1,55,83804.0,0
146294,7,1,42,80139.0,0
146295,7,0,51,90843.0,0
146296,7,0,27,94776.0,0
146297,7,0,32,83066.0,1
146298,7,1,49,91425.0,1
146299,7,1,29,79573.0,0
146300,7,0,26,73550.0,0
146301,7,1,49,100405.0,0
146302,7,0,39,89963.0,0
146303,7,1,27,79089.0,0
146304,7,1,32,76875.0,0
146305,7,0,35,105231.0,0
146306,7,0,40,86685.0,0
146307,7,0,47,87068.0,0
146308,7,1,27,84885.0,0
146309,7,0,59,90093.0,0
146310,7,0,32,102869.0,0
146311,7,0,50,101101.0,0
146312,7,1,53,93795.0,0
146313,7,0,42,92208.0,0
146314,7,1,55,83262.0,0
146315,7,1,53,87438.0,0
146316,7,0,35,106256.0,0
146317,7,0,41,96233.0,0
146318,7,0,40,91512.0,0
146319,7,0,39,94599.0,0
146320,7,0,52,90795.0,0
146321,7,0,60,91947.0,0
146322,7,1,39,92859.0,0
146323,7,1,48,87573.0,0
146324,7,0,38,98655.0,1
146325,7,0,60,93639.0,1
146326,7,1,51,83966.0,0
146327,7,1,28,92759.0,0
146328,7,0,49,115765.0,0
146329,7,0,60,78485.0,0
146330,7,1,43,93727.0,0
146331,7,1,28,82453.0,0
146332,7,0,32,93130.0,0
146333,7,0,33,107930.0,0
146334,7,0,45,88597.0,1
146335,7,0,31,90347.0,0
146336,7,0,47,102048.0,0
146337,7,0,52,97422.0,1
146338,7,1,37,82204.0,0
146339,7,1,60,73075.0,0
146340,7,0,48,101009.0,0
146341,7,1,46,100935.0,0
146342,7,1,35,91790.0,0
146343,7,1,48,84903.0,0
146344,7,1,28,88251.0,0
146345,7,0,46,89487.0,0
146346,7,1,50,84608.0,0
146347,7,0,52,71427.0,0
146348,7,0,61,81643.0,0
146349,7,0,34,89891.0,0
146350,7,0,56,91138.0,0
146351,7,1,40,97659.0,0
146352,7,1,46,73245.0,0
146353,7,0,44,93494.0,0
146354,7,1,40,92678.0,0
146355,7,1,36,77362.0,1
146356,7,0,33,85507.0,0
146357,7,0,25,96085.0,0
146358,7,0,40,95555.0,0
146359,7,1,47,77715.0,0
146360,7,0,49,103586.0,0
146361,7,0,35,115333.0,0
146362,7,0,59,94445.0,0
146363,7,0,64,86146.0,0
146364,7,0,26,98867.0,0
146365,7,1,57,83858.0,0
146366,7,0,44,102942.0,0
146367,7,1,57,71360.0,0
146368,7,1,30,76045.0,0
146369,7,0,46,79141.0,0
146370,7,1,30,74245.0,0
146371,7,0,63,96068.0,0
146372,7,0,49,73343.0,0
146373,7,0,40,89299.0,0
146374,7,1,40,100316.0,1
146375,7,0,45,85438.0,1
146376,7,0,45,77063.0,0
146377,7,1,63,89978.0,0
146378,7,1,29,98337.0,0
146379,7,1,27,73222.0,0
146380,7,0,52,102427.0,1
146381,7,1,31,76312.0,0
146382,7,1,25,90632.0,0
146383,7,1,41,77034.0,0
146384,7,0,47,94435.0,0
146385,7,0,26,96943.0,0
146386,7,0,52,86958.0,0
146387,7,1,28,76806.0,1
146388,7,0,45,120876.0,1
146389,7,0,38,78548.0,0
146390,7,0,53,90744.0,0
146391,7,1,38,92130.0,0
146392,7,1,43,94399.0,1
146393,7,1,38,83948.0,0
146394,7,0,27,84498.0,0
146395,7,1,52,93098.0,0
146396,7,0,54,97952.0,0
146397,7,1,44,71723.0,0
146398,7,1,32,92831.0,0
146399,7,0,31,85734.0,0
146400,7,0,27,109834.0,0
146401,7,0,46,86335.0,0
146402,7,0,51,96890.0,0
146403,7,1,32,90326.0,0
146404,7,1,32,84514.0,0
146405,7,1,28,89487.0,0
146406,7,0,43,103834.0,0
146407,7,1,58,94429.0,0
146408,7,0,62,103447.0,0
146409,7,0,61,110006.0,0
146410,7,0,30,87452.0,0
146411,7,1,38,79843.0,0
146412,7,0,41,86546.0,0
146413,7,0,39,86993.0,0
146414,7,1,49,76240.0,0
146415,7,0,46,102296.0,0
146416,7,0,43,98796.0,0
146417,7,0,37,92486.0,0
146418,7,0,53,95777.0,0
146419,7,0,45,82018.0,0
146420,7,1,44,69264.0,0
146421,7,0,63,85364.0,0
146422,7,0,54,102283.0,0
146423,7,0,34,104519.0,0
146424,7,0,62,91486.0,0
146425,7,0,55,85415.0,0
146426,7,0,26,92373.0,0
146427,7,0,49,106637.0,1
146428,7,1,64,77763.0,0
146429,7,0,25,102855.0,0
146430,7,0,25,74704.0,0
146431,7,1,39,68344.0,0
146432,7,1,38,58030.0,0
146433,7,1,60,89795.0,0
146434,7,0,50,84352.0,0
146435,7,0,55,93433.0,0
146436,7,0,30,99563.0,0
146437,7,1,44,90315.0,0
146438,7,1,52,77073.0,0
146439,7,0,47,91290.0,0
146440,7,1,50,82578.0,0
146441,7,0,36,90920.0,0
146442,7,0,38,81106.0,0
146443,7,0,38,88824.0,0
146444,7,0,26,98804.0,0
146445,7,0,28,102899.0,0
146446,7,1,58,83370.0,0
146447,7,1,57,77903.0,0
146448,7,0,57,91592.0,0
146449,7,1,59,79494.0,0
146450,7,1,32,90346.0,0
146451,7,1,53,90293.0,0
146452,7,1,55,77330.0,0
146453,7,1,43,94577.0,0
146454,7,1,50,101107.0,0
146455,7,0,38,95208.0,0
146456,7,0,41,91013.0,0
146457,7,0,37,93679.0,0
146458,7,1,38,76733.0,0
146459,7,0,33,65611.0,0
146460,7,1,64,84900.0,0
146461,7,0,30,90842.0,0
146462,7,0,49,89152.0,1
146463,7,0,59,87564.0,0
146464,7,1,58,57929.0,0
146465,7,1,48,84559.0,1
146466,7,1,43,92338.0,0
146467,7,0,32,94747.0,0
146468,7,1,39,72953.0,1
146469,7,0,27,90792.0,0
146470,7,1,64,95403.0,0
146471,7,0,39,95686.0,0
146472,7,1,64,94213.0,0
146473,7,1,63,79472.0,0
146474,7,0,61,89193.0,0
146475,7,0,37,82864.0,0
146476,7,0,49,97131.0,0
146477,7,1,43,101126.0,0
146478,7,0,37,110137.0,0
146479,7,0,31,98070.0,0
146480,7,0,40,94117.0,0
146481,7,1,27,90555.0,0
146482,7,1,35,69986.0,0
146483,7,0,40,88726.0,0
146484,7,0,47,85991.0,0
146485,7,0,34,113057.0,0
146486,7,1,58,83799.0,0
146487,7,1,25,92349.0,0
146488,7,0,49,116394.0,0
146489,7,0,27,99929.0,0
146490,7,0,47,109059.0,0
146491,7,0,26,104678.0,0
146492,7,1,42,90563.0,0
146493,7,0,25,103006.0,0
146494,7,0,47,91440.0,0
146495,7,0,55,86477.0,0
146496,7,1,51,78972.0,0
146497,7,0,57,108846.0,0
146498,7,0,40,99638.0,0
146499,7,0,53,77065.0,0
146500,7,1,62,97602.0,0
146501,7,0,59,93229.0,0
146502,7,1,38,76503.0,0
146503,7,1,52,99446.0,0
146504,7,0,47,92016.0,0
146505,7,0,35,95244.0,0
146506,7,1,44,75740.0,0
146507,7,0,27,97454.0,0
146508,7,0,45,89616.0,0
146509,7,0,50,92734.0,0
146510,7,0,52,92297.0,0
146511,7,1,38,75714.0,0
146512,7,0,31,102992.0,0
146513,7,0,51,106136.0,0
146514,7,0,36,107834.0,0
146515,7,1,40,71093.0,0
146516,7,1,29,80484.0,0
146517,7,0,43,93028.0,0
146518,7,1,63,64682.0,0
146519,7,0,53,92688.0,0
146520,7,0,53,93284.0,0
146521,7,1,50,68832.0,0
146522,7,1,53,83672.0,0
146523,7,0,27,84871.0,1
146524,7,0,32,88104.0,0
146525,7,1,52,89218.0,0
146526,7,1,32,81523.0,0
146527,7,1,58,92863.0,0
146528,7,1,47,89857.0,0
146529,7,1,59,77682.0,0
146530,7,0,61,79788.0,0
146531,7,0,31,104682.0,0
146532,7,0,51,96987.0,0
146533,7,0,52,97445.0,0
146534,7,0,43,94830.0,1
146535,7,0,55,98623.0,0
146536,7,1,48,90031.0,0
146537,7,0,41,98004.0,0
146538,7,0,36,99321.0,0
146539,7,0,52,86439.0,0
146540,7,0,26,91345.0,0
146541,7,1,49,94231.0,0
146542,7,1,43,80984.0,0
146543,7,1,54,85835.0,0
146544,7,1,36,89293.0,0
146545,7,1,41,70503.0,0
146546,7,0,64,88976.0,0
146547,7,0,63,103711.0,0
146548,7,0,27,88553.0,0
146549,7,1,48,71933.0,0
146550,7,0,63,90620.0,0
146551,7,0,31,91880.0,0
146552,7,1,32,91373.0,0
146553,7,1,39,73762.0,0
146554,7,1,62,88823.0,0
146555,7,1,62,78288.0,0
146556,7,0,43,103695.0,0
146557,7,1,37,87707.0,0
146558,7,1,37,78889.0,0
146559,7,0,49,97179.0,0
146560,7,0,41,92754.0,0
146561,7,0,51,91755.0,0
146562,7,1,43,101848.0,1
146563,7,1,60,90914.0,0
146564,7,0,60,85964.0,1
146565,7,1,39,71100.0,0
146566,7,0,58,112996.0,0
146567,7,0,46,77533.0,0
146568,7,0,33,98786.0,0
146569,7,0,46,96243.0,0
146570,7,1,27,84714.0,0
146571,7,1,42,103359.0,0
146572,7,0,52,88704.0,0
146573,7,1,26,89772.0,1
146574,7,0,36,103702.0,0
146575,7,0,49,87543.0,1
146576,7,0,62,95463.0,1
146577,7,1,35,85866.0,0
146578,7,1,46,90278.0,0
146579,7,0,29,105005.0,0
146580,7,1,31,85195.0,0
146581,7,0,57,87893.0,0
146582,7,0,34,97262.0,0
146583,7,0,26,91311.0,0
146584,7,1,56,88578.0,0
146585,7,0,48,100735.0,0
146586,7,0,44,77781.0,0
146587,7,1,56,82930.0,0
146588,7,1,36,80572.0,0
146589,7,1,48,92482.0,0
146590,7,1,25,72435.0,0
146591,7,1,27,88879.0,0
146592,7,1,50,69914.0,0
146593,7,0,30,84132.0,0
146594,7,0,54,91224.0,0
146595,7,1,43,100304.0,0
146596,7,0,32,95231.0,0
146597,7,0,50,108229.0,0
146598,7,0,38,86637.0,0
146599,7,0,64,92827.0,0
146600,7,1,65,78814.0,0
146601,7,0,35,88693.0,0
146602,7,0,45,97302.0,0
146603,7,0,30,89328.0,0
146604,7,1,55,105062.0,0
146605,7,0,38,104819.0,0
146606,7,0,62,101213.0,1
146607,7,1,45,76918.0,0
146608,7,0,31,86644.0,1
146609,7,1,52,80995.0,0
146610,7,0,65,99047.0,0
146611,7,1,52,67257.0,0
146612,7,0,25,91875.0,0
146613,7,0,61,84182.0,0
146614,7,0,57,87846.0,0
146615,7,1,63,78926.0,0
146616,7,1,56,98009.0,0
146617,7,0,55,93223.0,0
146618,7,1,36,68052.0,0
146619,7,0,45,113692.0,0
146620,7,1,31,71062.0,1
146621,7,0,40,99889.0,0
146622,7,0,32,78036.0,0
146623,7,1,59,94023.0,0
146624,7,0,53,106718.0,0
146625,7,0,58,102941.0,0
146626,7,1,64,63357.0,0
146627,7,0,53,99878.0,0
146628,7,0,53,80520.0,0
146629,7,1,31,110664.0,0
146630,7,0,37,91216.0,0
146631,7,1,63,84737.0,0
146632,7,0,29,84761.0,1
146633,7,1,46,71666.0,1
146634,7,0,63,111842.0,0
146635,7,1,31,74489.0,0
146636,7,0,51,99432.0,0
146637,7,0,56,100963.0,0
146638,7,0,61,102957.0,0
146639,7,1,33,86804.0,0
146640,7,1,42,93706.0,0
146641,7,0,46,107665.0,1
146642,7,0,60,81455.0,0
146643,7,1,42,90334.0,0
146644,7,0,48,90535.0,0
146645,7,0,49,97168.0,0
146646,7,0,62,91700.0,0
146647,7,0,28,101969.0,0
146648,7,1,29,82020.0,0
146649,7,0,39,88338.0,0
146650,7,0,60,110115.0,1
146651,7,1,35,84161.0,1
146652,7,0,63,77167.0,0
146653,7,1,27,95130.0,1
